,Open,Max,Min,Close,Volume,Margin,Date
505,457.0,459.0,455.0,456.31,309300.0,913.655,2017-01-10
506,457.0,460.99,455.0,458.36,528600.0,915.6750000000001,2017-01-11
507,460.98,463.25,455.1,456.38,447700.0,917.855,2017-01-12
508,458.0,460.0,452.0,454.5,514500.0,912.25,2017-01-13
509,457.0,457.0,448.0,448.99,426800.0,905.495,2017-01-16
510,446.66,452.78,441.01,445.86,413900.0,893.155,2017-01-17
511,448.9,449.4,437.5,438.93,621400.0,887.365,2017-01-18
512,442.0,442.0,435.5,439.05,519200.0,879.275,2017-01-19
513,439.0,442.0,435.0,435.7,355500.0,875.85,2017-01-20
514,438.0,439.85,434.0,434.9,848000.0,873.375,2017-01-23
515,435.99,456.64,435.0,456.64,2856500.0,892.135,2017-01-24
516,462.0,471.8,458.01,460.3,2624500.0,926.055,2017-01-25
517,461.0,465.7,458.0,460.32,1172200.0,922.51,2017-01-26
518,461.5,468.89,455.1,456.43,1344800.0,920.96,2017-01-27
519,459.5,461.0,444.5,446.36,837000.0,905.6800000000001,2017-01-30
520,446.01,454.0,444.0,448.58,879800.0,896.295,2017-01-31
521,452.5,464.0,452.5,460.94,1437700.0,914.97,2017-02-01
522,466.0,483.98,464.05,483.98,2997200.0,949.005,2017-02-02
523,488.0,493.5,476.11,486.05,2975800.0,971.8299999999999,2017-02-03
524,485.0,485.1,470.2,472.0,1418100.0,956.1500000000001,2017-02-06
525,474.5,478.5,472.0,473.99,716900.0,949.495,2017-02-07
526,475.0,485.8,469.6,481.14,1576400.0,955.77,2017-02-08
527,481.2,484.99,475.0,477.12,648600.0,959.155,2017-02-09
528,478.0,480.95,472.5,474.25,729100.0,952.85,2017-02-10
529,476.0,479.4,472.5,473.48,605700.0,950.69,2017-02-13
530,471.51,472.29,466.0,469.81,450500.0,939.805,2017-02-14
531,472.39,472.98,461.0,462.89,415100.0,934.63,2017-02-15
532,464.5,469.9,461.6,468.32,360000.0,932.1600000000001,2017-02-16
533,466.0,468.5,460.5,461.99,181200.0,928.495,2017-02-17
534,461.0,464.84,456.0,457.37,279900.0,919.6049999999999,2017-02-20
535,460.0,460.0,453.0,456.99,214900.0,914.995,2017-02-21
536,459.0,465.0,451.0,454.06,323800.0,914.53,2017-02-22
537,454.0,455.0,450.05,453.7,346700.0,906.375,2017-02-23
538,455.0,456.0,447.75,449.52,339100.0,904.135,2017-02-24
539,450.0,451.0,443.0,443.6,102100.0,893.8,2017-02-27
540,444.0,447.8,435.1,440.21,206800.0,883.555,2017-02-28
541,441.0,453.99,441.0,452.22,542500.0,894.105,2017-03-01
542,455.0,464.47,454.99,463.11,572300.0,918.785,2017-03-02
543,462.01,470.99,458.0,459.11,893900.0,925.055,2017-03-03
544,460.05,461.5,447.0,450.32,179500.0,909.435,2017-03-06
545,450.0,457.5,447.5,452.01,459200.0,903.505,2017-03-07
546,453.0,461.0,453.0,458.47,340500.0,912.735,2017-03-08
547,459.0,459.0,442.15,447.13,400000.0,903.64,2017-03-09
548,444.95,447.0,437.74,442.29,325900.0,885.99,2017-03-10
549,442.7,445.5,432.9,433.8,198100.0,877.45,2017-03-13
550,434.99,436.5,426.0,432.32,391600.0,864.905,2017-03-14
551,434.9,435.69,427.0,428.89,176600.0,863.24,2017-03-15
552,431.0,432.49,426.1,430.99,314300.0,860.2900000000001,2017-03-16
553,433.0,439.0,430.9,436.5,563100.0,869.7,2017-03-17
554,436.01,439.0,431.25,433.52,154100.0,869.89,2017-03-20
555,435.9,439.6,433.5,438.93,163000.0,873.9649999999999,2017-03-21
556,438.0,442.0,436.0,438.09,306800.0,877.045,2017-03-22
557,440.0,443.9,438.0,438.04,180700.0,879.97,2017-03-24
558,438.5,438.5,429.0,429.38,421300.0,867.69,2017-03-27
559,429.98,431.5,427.0,428.69,220100.0,858.585,2017-03-28
560,430.0,432.99,427.0,427.91,195600.0,858.95,2017-03-29
561,429.05,430.98,418.05,421.21,474900.0,849.645,2017-03-30
562,423.0,426.0,420.0,423.52,459400.0,846.26,2017-03-31
563,424.0,427.0,418.21,419.07,288600.0,844.14,2017-04-03
564,419.01,420.01,416.5,417.14,43600.0,836.33,2017-04-04
565,419.6,421.0,410.0,412.0,253100.0,831.3,2017-04-05
566,413.1,414.0,410.7,411.77,123800.0,824.785,2017-04-06
567,417.0,418.0,412.61,416.96,72000.0,832.2850000000001,2017-04-07
568,415.5,422.0,413.01,417.7,111400.0,834.105,2017-04-10
569,420.0,426.0,418.2,423.77,253600.0,843.985,2017-04-11
570,425.05,429.0,424.25,425.46,596700.0,851.88,2017-04-12
571,426.0,427.99,419.9,420.38,127300.0,847.135,2017-04-13
572,420.5,423.48,417.2,421.06,117400.0,841.12,2017-04-14
573,421.0,421.0,410.5,416.36,122400.0,834.4300000000001,2017-04-17
574,415.0,416.9,412.07,412.93,82400.0,828.45,2017-04-18
575,400.0,424.0,400.0,422.96,360200.0,823.48,2017-04-19
576,416.0,444.1,416.0,438.6,1878500.0,857.3499999999999,2017-04-20
577,443.99,445.76,436.1,443.35,1272100.0,884.6,2017-04-21
578,443.0,459.0,443.0,457.77,1428300.0,901.385,2017-04-24
579,457.9,459.0,449.11,450.62,659900.0,908.315,2017-04-25
580,448.99,452.01,448.0,449.33,456600.0,899.165,2017-04-26
581,450.99,451.5,443.5,444.5,328400.0,895.245,2017-04-27
582,444.97,444.97,430.0,435.03,1351500.0,877.485,2017-04-28
583,436.0,436.0,424.5,426.28,694500.0,861.39,2017-05-02
584,426.99,430.0,422.0,425.38,339500.0,852.185,2017-05-03
585,426.0,434.0,424.0,430.34,733100.0,857.17,2017-05-04
586,425.9,436.0,425.0,433.46,543600.0,860.18,2017-05-05
587,434.99,445.25,434.99,442.42,823500.0,878.825,2017-05-08
588,442.6,446.0,438.57,439.92,511000.0,883.545,2017-05-09
589,439.9,442.0,438.0,440.54,302500.0,880.22,2017-05-10
590,442.89,445.5,441.1,443.42,397800.0,886.4549999999999,2017-05-11
591,444.99,456.88,444.99,454.31,1115300.0,900.585,2017-05-12
592,455.1,472.0,455.1,468.2,1729400.0,925.2,2017-05-15
593,472.0,472.0,460.0,462.77,1040900.0,933.385,2017-05-16
594,462.9,464.99,459.02,462.27,449200.0,924.59,2017-05-17
595,461.5,462.01,455.0,456.21,505100.0,917.36,2017-05-18
596,458.0,458.5,450.0,451.18,327600.0,908.84,2017-05-19
597,453.04,459.0,453.0,455.91,545500.0,910.475,2017-05-22
598,456.0,462.99,456.0,460.03,836000.0,917.51,2017-05-23
599,460.89,468.9,460.89,465.16,1245700.0,927.9200000000001,2017-05-24
600,467.0,478.5,464.6,475.29,2743500.0,942.6949999999999,2017-05-25
601,473.0,476.0,468.5,473.34,919400.0,945.42,2017-05-26
602,468.4,474.5,467.0,472.91,500400.0,941.405,2017-05-29
603,476.0,476.0,461.5,463.81,566400.0,938.655,2017-05-30
604,464.0,475.01,441.0,465.64,3567700.0,922.8249999999999,2017-05-31
605,455.0,461.0,442.36,444.97,751900.0,901.665,2017-06-01
606,440.0,441.0,429.99,435.82,851900.0,873.405,2017-06-02
607,438.99,451.0,435.28,448.84,557000.0,887.055,2017-06-05
608,448.85,451.85,443.0,446.54,354600.0,895.1200000000001,2017-06-06
609,447.5,448.1,445.01,446.42,284800.0,893.5150000000001,2017-06-07
610,444.5,447.0,440.31,445.3,310000.0,888.555,2017-06-08
611,447.0,452.0,445.99,446.97,332000.0,895.98,2017-06-09
612,435.5,436.0,415.13,415.13,675000.0,850.88,2017-06-12
613,415.01,422.5,404.0,413.48,437800.0,827.495,2017-06-13
614,418.88,424.15,402.0,403.98,1498100.0,824.5050000000001,2017-06-14
615,405.0,414.8,400.5,402.5,608900.0,811.4,2017-06-15
616,402.5,405.0,390.52,395.89,672700.0,796.9549999999999,2017-06-16
617,397.5,397.5,388.0,390.76,483300.0,786.88,2017-06-19
618,392.0,396.0,372.0,379.92,908800.0,769.96,2017-06-20
619,379.99,394.8,363.01,389.85,958800.0,763.8249999999999,2017-06-21
620,395.0,399.1,387.01,394.43,774600.0,787.77,2017-06-22
621,394.0,400.0,387.0,390.09,575100.0,785.545,2017-06-29
622,390.0,390.0,382.5,387.35,638000.0,774.925,2017-06-30
623,383.11,385.0,367.99,368.54,739800.0,752.32,2017-07-03
624,368.0,384.76,368.0,381.94,639800.0,751.35,2017-07-04
625,384.8,392.0,375.01,377.46,1023700.0,764.635,2017-07-05
626,378.0,382.5,370.1,375.05,245000.0,752.825,2017-07-06
627,376.99,384.0,372.2,381.75,260200.0,757.47,2017-07-07
628,378.0,396.75,373.0,395.42,794300.0,771.585,2017-07-10
629,380.01,386.5,375.65,375.65,1033300.0,758.905,2017-07-11
630,374.0,378.0,365.0,368.35,1088700.0,742.675,2017-07-12
631,373.0,374.8,364.05,369.41,611700.0,740.63,2017-07-13
632,367.1,374.5,355.5,373.08,848200.0,735.09,2017-07-14
633,373.1,374.0,368.5,372.51,225900.0,744.0550000000001,2017-07-17
634,372.0,383.7,372.0,382.53,799100.0,755.115,2017-07-18
635,380.0,392.1,379.11,384.71,767000.0,767.96,2017-07-19
636,387.0,391.0,378.0,379.55,1685500.0,767.775,2017-07-20
637,375.2,382.1,372.51,380.66,666800.0,755.2349999999999,2017-07-21
638,380.25,387.9,379.3,385.37,831400.0,766.4100000000001,2017-07-24
639,387.99,391.0,385.2,387.71,485200.0,775.95,2017-07-25
640,391.4,394.5,389.0,390.25,995800.0,782.575,2017-07-26
641,391.0,393.48,388.0,388.64,589400.0,780.56,2017-07-27
642,379.0,392.0,370.5,389.18,2075100.0,765.34,2017-07-28
643,394.25,405.1,392.5,394.01,2089300.0,792.9300000000001,2017-07-31
644,396.0,413.71,394.1,413.71,2921800.0,808.76,2017-08-01
645,419.5,426.84,417.84,423.88,1945500.0,844.03,2017-08-02
646,424.9,437.0,420.0,432.05,1578200.0,856.975,2017-08-03
647,434.0,438.5,427.0,428.85,1097100.0,864.175,2017-08-04
648,430.9,435.9,425.0,432.44,1275900.0,862.1199999999999,2017-08-07
649,454.06,454.06,451.5,454.06,1544500.0,906.8399999999999,2017-08-08
650,459.0,472.95,447.1,466.59,5427500.0,922.82,2017-08-09
651,467.1,475.0,458.0,459.68,1889600.0,929.89,2017-08-10
652,460.0,461.99,448.0,449.76,2620900.0,909.875,2017-08-11
653,449.9,458.5,436.1,439.71,1933900.0,892.105,2017-08-15
654,445.0,451.6,441.6,447.54,2026300.0,892.8699999999999,2017-08-16
655,448.51,448.88,438.03,439.02,1969800.0,887.22,2017-08-17
656,437.0,445.5,433.5,439.49,2338800.0,877.745,2017-08-18
657,439.5,441.89,418.52,420.27,1650500.0,860.0899999999999,2017-08-21
658,421.0,434.5,408.11,425.96,3091000.0,844.7850000000001,2017-08-22
659,427.0,445.89,424.0,442.19,2495200.0,869.54,2017-08-23
660,445.0,446.0,422.5,425.06,1806700.0,869.28,2017-08-24
661,423.5,437.0,420.75,435.06,1998600.0,858.155,2017-08-25
662,436.5,439.96,426.0,427.64,974500.0,865.05,2017-08-28
663,427.0,430.49,418.05,421.36,820700.0,848.45,2017-08-29
664,421.4,429.74,418.15,421.75,1016300.0,845.52,2017-08-30
665,423.99,426.0,415.9,419.85,904500.0,842.87,2017-08-31
666,421.0,430.0,419.4,427.77,703700.0,849.085,2017-09-05
667,430.1,437.0,426.02,427.05,1350300.0,860.085,2017-09-06
668,428.94,429.8,417.11,423.36,838700.0,849.6049999999999,2017-09-07
669,428.0,435.75,427.0,434.01,1596200.0,862.38,2017-09-08
670,436.8,436.8,426.5,432.37,379200.0,866.235,2017-09-11
671,432.01,435.99,430.05,432.61,406200.0,865.33,2017-09-12
672,434.0,451.98,433.0,449.33,2821800.0,884.155,2017-09-13
673,450.0,454.75,445.35,452.22,1691800.0,901.1600000000001,2017-09-14
674,451.5,454.44,438.51,445.01,2643600.0,894.73,2017-09-15
675,447.0,450.0,440.0,442.33,1657800.0,889.665,2017-09-18
676,443.51,455.0,443.25,452.43,2002000.0,897.095,2017-09-19
677,453.49,461.9,450.15,459.31,2697600.0,912.425,2017-09-20
678,460.0,460.51,448.7,450.49,1560100.0,909.85,2017-09-21
679,450.0,453.0,446.5,448.14,566300.0,898.8199999999999,2017-09-22
680,448.5,453.0,447.0,449.18,495200.0,898.84,2017-09-25
681,454.5,454.99,448.5,449.62,763900.0,903.805,2017-09-26
682,449.49,449.89,440.0,444.87,1045000.0,892.125,2017-09-27
683,445.5,450.0,445.25,448.78,559000.0,894.765,2017-09-28
684,449.0,450.49,440.02,441.76,924300.0,890.635,2017-09-29
685,442.5,445.45,440.5,442.81,492700.0,885.63,2017-10-02
686,442.0,443.5,434.55,437.73,943800.0,878.89,2017-10-03
687,439.0,442.0,418.0,426.96,1467700.0,862.98,2017-10-04
688,430.0,434.01,419.1,429.27,1565200.0,856.1899999999999,2017-10-05
689,435.27,443.5,433.05,439.59,830100.0,875.7049999999999,2017-10-06
690,444.01,449.6,440.0,441.08,2296200.0,887.345,2017-10-09
691,442.0,443.99,425.94,433.71,1433100.0,872.82,2017-10-10
692,354.0,355.9,346.0,351.27,767800.0,703.585,2017-10-11
693,351.99,354.0,340.1,344.14,687300.0,695.115,2017-10-12
694,343.0,343.0,333.3,335.14,690700.0,677.22,2017-10-13
695,339.98,349.1,336.61,347.77,1059800.0,686.73,2017-10-16
696,349.0,355.73,343.55,344.74,1553700.0,696.51,2017-10-17
697,345.9,346.7,336.05,340.34,642400.0,684.495,2017-10-18
698,342.0,354.47,339.25,353.18,1246700.0,694.45,2017-10-19
699,354.48,360.0,348.08,358.86,1494700.0,710.71,2017-10-20
700,365.0,366.0,356.65,358.34,1600500.0,722.9949999999999,2017-10-23
701,358.0,362.0,353.5,360.46,866200.0,716.98,2017-10-24
702,363.0,365.5,360.99,363.42,528200.0,726.455,2017-10-25
703,363.7,364.7,358.11,360.21,518700.0,723.36,2017-10-26
704,360.01,361.98,351.1,352.6,768700.0,712.845,2017-10-27
705,354.05,355.0,342.0,344.29,747700.0,697.6700000000001,2017-10-30
706,344.5,350.2,338.13,339.85,801400.0,686.34,2017-10-31
707,340.0,349.4,340.0,345.23,728300.0,687.315,2017-11-01
708,345.0,353.5,342.5,349.38,1071300.0,695.19,2017-11-02
709,349.0,359.0,349.0,357.09,730500.0,707.045,2017-11-03
710,358.89,358.89,351.0,351.89,495700.0,710.335,2017-11-06
711,354.0,356.0,350.0,350.81,478900.0,705.405,2017-11-07
712,350.0,355.0,349.01,353.68,486100.0,703.845,2017-11-08
713,356.0,361.0,356.0,357.2,1012700.0,715.1,2017-11-09
714,357.5,359.74,354.5,355.14,317000.0,713.4399999999999,2017-11-10
715,354.0,354.0,351.0,352.32,142100.0,705.66,2017-11-13
716,353.0,355.45,348.1,349.89,747900.0,703.22,2017-11-14
717,347.0,349.02,346.5,347.44,269500.0,694.98,2017-11-15
718,347.55,350.0,346.04,346.69,215600.0,695.14,2017-11-16
719,347.0,347.0,334.0,335.49,1084300.0,681.745,2017-11-17
720,335.0,335.97,322.51,324.8,769700.0,659.14,2017-11-20
721,322.02,326.5,316.25,319.24,1129000.0,642.005,2017-11-21
722,322.0,324.0,318.49,319.12,596500.0,641.8050000000001,2017-11-22
723,320.78,320.78,306.05,308.57,1135400.0,628.0899999999999,2017-11-23
724,308.01,319.8,306.6,317.17,943500.0,625.7900000000001,2017-11-24
725,313.0,318.0,313.0,315.53,324500.0,629.765,2017-11-27
726,315.0,317.99,306.01,307.08,425700.0,623.04,2017-11-28
727,310.01,313.4,305.7,309.64,642500.0,619.375,2017-11-29
728,311.0,313.0,306.0,309.53,510200.0,619.765,2017-11-30
729,310.9,315.0,308.0,313.36,350800.0,623.63,2017-12-04
730,314.0,314.5,308.0,308.67,220600.0,622.585,2017-12-05
731,309.6,311.5,306.85,307.47,199300.0,617.71,2017-12-06
732,305.05,306.0,292.1,292.17,1118800.0,597.6600000000001,2017-12-07
733,296.0,296.0,286.0,287.05,560100.0,582.525,2017-12-08
734,289.0,290.9,272.7,272.77,798400.0,562.685,2017-12-11
735,274.0,283.5,269.5,281.63,1133300.0,554.315,2017-12-12
736,285.99,285.99,279.0,281.9,520100.0,566.44,2017-12-13
737,282.0,282.0,271.0,272.67,495600.0,553.835,2017-12-14
738,272.0,283.0,270.5,277.77,1206200.0,551.635,2017-12-15
739,276.51,278.8,272.1,272.92,360100.0,550.1650000000001,2017-12-18
740,273.0,274.9,262.79,265.17,589900.0,537.9300000000001,2017-12-19
741,267.0,271.3,264.0,267.85,646000.0,535.075,2017-12-20
742,268.0,277.4,267.5,275.98,654900.0,544.44,2017-12-21
743,277.38,289.77,277.0,289.77,904300.0,566.96,2017-12-22
744,292.0,295.49,288.95,292.2,660400.0,584.32,2017-12-26
745,295.51,298.5,291.0,297.52,1046600.0,591.265,2017-12-27
746,299.0,303.44,296.99,300.29,1487800.0,599.86,2017-12-28
747,300.95,300.95,292.0,293.11,539100.0,593.505,2017-12-29
748,295.0,296.9,289.5,295.83,291000.0,588.615,2018-01-01
749,294.0,301.0,290.0,297.22,657000.0,591.11,2018-01-02
750,297.0,303.0,296.0,298.93,1021000.0,597.465,2018-01-03
751,301.0,302.5,297.54,298.48,326700.0,599.76,2018-01-04
752,296.01,302.48,296.01,300.28,387800.0,597.39,2018-01-05
753,300.0,310.0,299.33,307.26,1444100.0,608.295,2018-01-08
754,308.99,315.95,305.6,314.48,1001400.0,622.51,2018-01-09
755,317.99,321.8,315.5,320.26,982500.0,637.775,2018-01-10
756,319.0,320.0,313.9,315.05,1007900.0,633.9749999999999,2018-01-11
757,316.0,316.0,301.12,302.82,673100.0,617.97,2018-01-12
758,301.01,301.1,292.0,293.06,429000.0,593.585,2018-01-15
759,292.51,303.84,291.9,301.08,771500.0,594.665,2018-01-16
760,300.0,304.99,299.0,304.14,377000.0,604.065,2018-01-17
761,307.01,312.0,301.0,306.18,845600.0,613.095,2018-01-18
762,307.9,308.75,304.5,307.09,577300.0,614.12,2018-01-19
763,308.0,319.9,308.03,317.92,1586900.0,626.925,2018-01-22
764,319.99,320.0,313.0,317.33,646100.0,635.16,2018-01-23
765,319.0,322.53,315.01,317.41,1221400.0,636.975,2018-01-24
766,317.16,321.0,315.0,316.43,538900.0,634.7950000000001,2018-01-25
767,315.0,316.0,312.1,314.99,389400.0,629.0450000000001,2018-01-26
768,315.0,319.44,314.1,316.35,447600.0,632.445,2018-01-29
769,317.0,318.0,314.0,315.21,276400.0,632.105,2018-01-30
770,316.9,318.0,315.5,315.81,258800.0,633.105,2018-01-31
771,316.27,321.0,316.27,318.36,793100.0,635.95,2018-02-01
772,319.0,323.28,318.9,320.47,663300.0,640.825,2018-02-02
773,315.0,316.5,314.0,315.42,379300.0,630.46,2018-02-06
774,317.99,318.0,314.0,314.4,274500.0,632.1949999999999,2018-02-07
775,314.95,315.0,310.01,310.61,260000.0,625.285,2018-02-08
776,309.5,310.7,306.56,309.74,290300.0,618.25,2018-02-09
777,309.85,310.0,305.5,307.41,280600.0,616.38,2018-02-12
778,308.95,309.03,307.55,308.07,88400.0,616.8,2018-02-13
779,306.77,307.0,301.3,301.72,433900.0,608.395,2018-02-14
780,302.0,305.0,295.01,296.47,631700.0,599.24,2018-02-15
781,294.61,303.5,294.61,302.0,293600.0,597.36,2018-02-16
782,306.6,309.0,306.1,307.29,573100.0,614.4950000000001,2018-02-19
783,307.0,307.0,302.0,305.37,141200.0,610.685,2018-02-20
784,308.02,310.0,297.55,298.73,912100.0,607.15,2018-02-21
785,293.0,298.0,290.1,296.53,792100.0,588.815,2018-02-22
786,298.0,299.9,290.0,293.5,560500.0,590.7,2018-02-23
787,294.9,296.73,285.01,286.28,556700.0,581.46,2018-02-26
788,286.25,291.0,285.0,289.87,290500.0,576.06,2018-02-27
789,292.0,301.0,290.3,297.78,709600.0,590.54,2018-02-28
790,298.9,303.99,297.53,299.3,677700.0,599.86,2018-03-01
791,298.5,300.5,297.11,298.24,270800.0,597.175,2018-03-02
792,299.39,303.0,298.5,301.22,335000.0,601.0550000000001,2018-03-05
793,301.55,304.5,299.2,300.46,306100.0,602.855,2018-03-06
794,300.0,301.0,297.75,298.95,228400.0,598.85,2018-03-07
795,300.0,301.5,294.75,298.54,433000.0,597.395,2018-03-08
796,299.0,299.89,293.0,293.78,247900.0,592.835,2018-03-09
797,293.78,296.9,293.07,295.82,139500.0,589.7849999999999,2018-03-12
798,296.0,301.5,296.0,299.19,420900.0,596.345,2018-03-13
799,299.02,300.0,294.53,295.07,529900.0,594.31,2018-03-14
800,295.8,296.97,295.0,295.64,139600.0,591.705,2018-03-15
801,296.0,296.0,291.0,292.99,449300.0,587.995,2018-03-16
802,293.5,302.99,293.5,302.03,654500.0,596.01,2018-03-19
803,303.0,310.9,303.0,306.75,2075300.0,611.825,2018-03-20
804,307.0,312.75,306.0,310.34,958000.0,618.045,2018-03-21
805,312.0,313.8,309.2,310.67,351300.0,622.835,2018-03-22
806,309.5,313.86,307.55,312.37,226700.0,621.6400000000001,2018-03-26
807,311.52,318.0,311.52,316.02,1030500.0,628.53,2018-03-27
808,315.0,317.89,313.0,315.93,578500.0,630.9100000000001,2018-03-28
809,316.89,324.0,313.5,322.7,2002900.0,638.545,2018-03-29
810,322.5,323.4,318.75,321.49,740000.0,643.0699999999999,2018-03-30
811,325.75,331.0,324.5,329.99,1507800.0,655.62,2018-04-02
812,329.5,333.5,325.75,332.35,1838400.0,660.55,2018-04-03
813,332.61,333.49,328.5,330.57,777200.0,662.585,2018-04-04
814,331.0,338.9,331.0,337.56,1093900.0,669.23,2018-04-05
815,341.02,345.0,333.12,335.17,1688100.0,677.155,2018-04-06
816,335.5,336.01,329.51,330.63,334400.0,665.825,2018-04-09
817,332.94,333.1,328.05,329.12,357700.0,661.605,2018-04-10
818,331.0,339.9,330.0,337.6,1173900.0,669.25,2018-04-11
819,339.25,341.0,333.0,336.96,916300.0,675.105,2018-04-12
820,336.95,336.96,330.15,332.27,202800.0,668.165,2018-04-13
821,328.53,331.99,324.5,325.38,280100.0,655.2,2018-04-16
822,326.95,327.99,323.13,327.27,257600.0,652.6700000000001,2018-04-17
823,327.3,329.8,323.5,324.26,240500.0,652.43,2018-04-18
824,326.0,328.99,323.0,324.78,222200.0,651.385,2018-04-19
825,325.5,326.05,320.1,321.58,164600.0,646.615,2018-04-20
826,324.0,328.87,324.0,327.8,536400.0,652.335,2018-04-23
827,328.9,340.41,328.75,339.46,1781100.0,668.76,2018-04-24
828,341.4,341.65,336.0,337.31,339300.0,678.1800000000001,2018-04-25
829,337.0,339.35,336.62,337.11,222600.0,675.04,2018-04-26
830,337.75,343.0,337.25,341.14,730200.0,679.5699999999999,2018-04-27
831,345.0,345.0,337.51,339.34,501000.0,683.425,2018-04-30
832,339.0,339.9,337.0,338.09,155100.0,676.9949999999999,2018-05-02
833,339.5,339.5,332.5,333.19,179900.0,672.345,2018-05-03
834,333.0,338.5,331.66,334.42,354700.0,668.7900000000001,2018-05-04
835,335.0,340.45,334.0,336.15,838200.0,672.8,2018-05-07
836,336.01,337.5,334.0,335.22,418800.0,671.365,2018-05-08
837,335.97,337.25,325.26,334.18,430800.0,666.33,2018-05-09
838,334.01,337.5,331.25,336.39,411300.0,669.575,2018-05-10
839,337.0,337.0,331.0,332.47,185600.0,668.735,2018-05-11
840,327.51,330.5,320.5,322.31,352200.0,650.41,2018-05-14
841,324.2,324.2,313.0,320.12,405500.0,640.76,2018-05-15
842,324.0,324.0,317.21,317.99,126000.0,641.6,2018-05-16
843,318.99,318.99,309.0,311.36,217400.0,629.1700000000001,2018-05-17
844,312.6,312.6,301.0,303.59,725500.0,614.895,2018-05-18
845,304.7,310.96,303.8,304.94,204100.0,612.2,2018-05-21
846,305.5,320.0,305.5,315.95,383900.0,623.475,2018-05-22
847,317.6,319.9,314.5,315.72,339200.0,633.86,2018-05-23
848,315.45,315.5,308.0,309.63,290100.0,624.29,2018-05-24
849,311.9,311.93,301.0,302.28,354400.0,613.555,2018-05-25
850,300.0,312.0,294.5,305.21,674000.0,605.855,2018-05-28
851,306.48,319.0,306.48,315.42,370200.0,623.69,2018-05-29
852,317.0,319.26,313.5,315.83,363700.0,632.795,2018-05-30
853,317.0,324.5,314.02,319.6,333000.0,637.56,2018-05-31
854,317.0,319.0,316.2,317.9,124300.0,635.05,2018-06-01
855,317.0,325.39,317.0,324.6,358000.0,641.995,2018-06-04
856,325.88,330.0,323.0,326.48,347600.0,652.6800000000001,2018-06-05
857,326.01,333.9,326.0,332.49,313400.0,659.2,2018-06-06
858,325.0,325.0,319.0,320.03,161100.0,644.515,2018-06-07
859,323.4,329.0,320.0,326.85,751600.0,649.625,2018-06-11
860,327.0,331.75,321.5,322.74,299700.0,651.495,2018-06-12
861,323.0,334.5,323.0,331.9,737100.0,656.2,2018-06-13
862,332.0,333.0,328.08,330.3,552100.0,661.6899999999999,2018-06-14
863,331.1,332.2,327.1,330.12,213000.0,660.26,2018-06-19
864,330.0,330.05,324.0,326.62,183400.0,655.335,2018-06-20
865,323.0,324.89,319.0,319.91,307900.0,643.4000000000001,2018-06-21
866,322.85,322.9,309.16,311.03,293300.0,632.97,2018-06-22
867,314.0,314.0,304.2,306.82,348100.0,619.51,2018-06-25
868,311.9,314.75,307.1,312.27,430900.0,623.01,2018-06-26
869,314.35,319.9,313.5,318.25,300900.0,633.0,2018-06-27
870,318.0,323.0,316.1,317.94,267700.0,637.52,2018-06-28
871,320.0,321.5,317.47,318.31,409000.0,638.64,2018-06-29
872,320.19,324.0,317.0,318.78,206800.0,639.985,2018-07-02
873,314.7,317.5,314.0,315.22,113600.0,630.71,2018-07-03
874,315.0,315.0,299.46,299.84,659000.0,614.65,2018-07-04
875,300.0,304.5,294.4,296.63,372500.0,597.765,2018-07-05
876,294.09,310.0,293.21,304.71,396700.0,601.005,2018-07-06
877,308.06,309.22,291.26,295.1,504100.0,601.82,2018-07-09
878,293.5,302.0,287.0,300.37,818800.0,591.435,2018-07-10
879,298.0,306.2,296.0,300.12,349000.0,600.16,2018-07-11
880,296.5,307.3,296.5,304.27,350600.0,602.285,2018-07-12
881,304.0,305.01,299.51,300.42,255200.0,604.47,2018-07-13
882,300.0,300.0,285.51,286.63,934800.0,586.0699999999999,2018-07-16
883,285.0,287.0,276.0,284.66,539700.0,566.33,2018-07-17
884,287.1,295.45,287.02,294.48,624200.0,582.025,2018-07-18
885,300.0,309.2,300.0,306.94,994400.0,608.07,2018-07-19
886,307.91,307.91,300.1,301.69,299100.0,608.8050000000001,2018-07-20
887,300.0,301.0,291.0,293.21,491600.0,592.605,2018-07-23
888,293.21,305.95,293.21,304.86,694900.0,598.615,2018-07-24
889,317.98,317.98,306.0,313.67,524600.0,627.815,2018-07-26
890,315.0,324.0,312.2,322.34,1787600.0,636.77,2018-07-27
891,326.0,334.87,324.11,332.74,2378300.0,658.86,2018-07-30
892,332.25,332.25,325.05,326.13,1113300.0,657.84,2018-07-31
893,326.0,333.9,322.75,332.13,1689700.0,657.39,2018-08-01
894,332.0,339.5,328.0,329.44,1427200.0,664.47,2018-08-02
895,328.0,337.5,327.5,336.56,1017800.0,664.78,2018-08-03
896,337.89,339.0,335.0,337.59,465000.0,674.74,2018-08-06
897,338.5,338.5,333.0,334.57,618000.0,672.285,2018-08-07
898,334.99,336.0,332.5,333.44,303600.0,668.465,2018-08-08
899,333.89,337.05,330.01,335.55,891700.0,668.25,2018-08-09
900,337.0,339.89,335.0,336.71,1171200.0,674.3,2018-08-10
901,353.54,353.54,346.45,352.13,2447100.0,702.83,2018-08-13
902,353.0,353.0,347.0,348.08,459000.0,700.54,2018-08-15
903,347.5,348.08,339.25,340.66,658500.0,687.745,2018-08-16
904,341.48,348.3,341.48,345.59,336800.0,688.425,2018-08-17
